"governor.position","governor.word","governor.tag","governor.category","governors.parent.category","conjunction.word","conjunction.tag","coordination.category","coordinations.parent.category","antecedent.category","no.conjuncts","L.conjunct","L.category","L.head.word","L.head.tag","L.head.category","L.words","L.tokens","L.syllables","L.chars","R.conjunct","R.category","R.head.word","R.head.tag","R.head.category","R.words","R.tokens","R.syllables","R.chars","sentence","sent_id","double.governor"
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Eliza wypiła łyk","zdanie","wypiła","praet:sg:f:perf","formaczas",3,3,6,16,"stwierdziła zdegustowana, że kawa jest zwyczajnie zimna","zdanie","stwierdziła","praet:sg:f:perf","formaczas",7,8,17,55,"Eliza wypiła łyk i stwierdziła zdegustowana, że kawa jest zwyczajnie zimna.","NKJP_1M_2004000000312/morph_16-p/morph_16.19-s",
"L","podając","pcon:imperf","formaczas","fwe","i","conj","fno","fw","fwe",2,"swój adres","fno","adres","subst:sg:acc:m3","formarzecz",2,2,3,10,"telefon","fno","telefon","subst:sg:acc:m3","formarzecz",1,1,3,7,"Odpowiedział na ogłoszenie, podając swój adres i telefon.","NKJP_1M_2004000000312/morph_18-p/morph_18.62-s",
"L","do","prep:gen","przyimek","fpm","i","conj","fno","fpm","fpm",2,"rozmów","fno","rozmów","subst:pl:gen:f","formarzecz",1,1,2,6,"lektur","fno","lektur","subst:pl:gen:f","formarzecz",1,1,2,6,"Jego uwagę przykuła anachroniczność tego ogłoszenia, nikt już takich zwrotów jak ""kandydat płci męskiej"" albo ""towarzysz do rozmów i lektur"" nie używał.","NKJP_1M_2004000000312/morph_18-p/morph_18.28-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa","zdanie","zobaczyła","praet:sg:f:perf","formaczas",10,10,26,80,"pomyślała, że jego klienci muszą mu wybaczać te dziwactwa","zdanie","pomyślała","praet:sg:f:perf","formaczas",9,10,19,57,"Eliza zobaczyła przez okno swojego pokoju nieco staroświecki samochód Kirchhoffa i pomyślała, że jego klienci muszą mu wybaczać te dziwactwa.","NKJP_1M_2004000000312/morph_20-p/morph_20.22-s",
"L","wyjmując","pcon:imperf","formaczas","fwe","i","conj","fno","fw","fwe",2,"czarną walizeczkę","fno","walizeczkę","subst:sg:acc:f","formarzecz",2,2,6,17,"zapakowany w papier bukiet kwiatów","fno","bukiet","subst:sg:acc:m3","formarzecz",5,5,12,34,"Otworzył bagażnik, wyjmując z niego czarną walizeczkę i zapakowany w papier bukiet kwiatów, po namyśle jednak kwiaty wrzucił z powrotem.","NKJP_1M_2004000000312/morph_20-p/morph_20.53-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Późnym wieczorem już był na nogach","zdanie","był","praet:sg:m1:imperf","formaczas",6,6,10,34,"mógł wsiąść na japoński statek płynący do USA","zdanie","mógł","praet:sg:m1:imperf:nagl","formaczas",8,8,13,45,"Późnym wieczorem już był na nogach i mógł wsiąść na japoński statek płynący do USA.","NKJP_1M_3102000000216/morph_2-p/morph_2.68-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"""Super Nowości"" również postanowiły zbadać zagadkę nawiedzonego domu","zdanie","postanowiły","praet:pl:f:perf","formaczas",8,10,24,68,"wysłały do Miejsca Piastowego swoją własną agentkę z ""Archwium X""","zdanie","wysłały","praet:pl:f:perf","formaczas",10,12,20,65,"""Super Nowości"" również postanowiły zbadać zagadkę nawiedzonego domu i wysłały do Miejsca Piastowego swoją własną agentkę z ""Archwium X"".","NKJP_1M_1302900018/morph_17-p/morph_17.76-s",
"L","przestrajać","inf:imperf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"telewizor","fno","telewizor","subst:sg:acc:m3","formarzecz",1,1,4,9,"dekoder","fno","dekoder","subst:sg:acc:m3","formarzecz",1,1,3,7,"- Już po raz kolejny musiałem iść na drugi koniec miasta, aby rodzicom przestrajać telewizor i dekoder - mówi Czytelnik.","NKJP_1M_1302900018/morph_1-p/morph_1.24-s",
"L","włamali","praet:pl:m1:perf","formaczas","fwe","i","conj","fwe","fl","zdanie",2,"kompletnie demolując pomieszczenia","fwe","demolując","pcon:imperf","formaczas",3,3,11,34,"kradnąc trochę sprzętu","fwe","kradnąc","pcon:imperf","formaczas",3,3,6,22,"Nieznani jeszcze rabusie włamali się do schroniska sekcji drogowej PKP, kompletnie demolując pomieszczenia i kradnąc trochę sprzętu.","NKJP_1M_1302900018/morph_18-p/morph_18.32-s",
"L","o","prep:acc","przyimek","fpm","i","conj","fno","fpm","fpm",2,"obniżenie funduszy strukturalnych","fno","obniżenie","ger:sg:acc:n:perf:aff","formarzecz",3,3,11,33,"25-procentowy wyjściowy poziom dopłat dla rolników","fno","poziom","subst:sg:acc:m3","formarzecz",6,6,15,50,"Chodzi przede wszystkim o obniżenie funduszy strukturalnych i 25-procentowy wyjściowy poziom dopłat dla rolników.","NKJP_1M_1305000000423/morph_1-p/morph_1.29-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Grajkom instrumenty wypadły z rąk","zdanie","wypadły","praet:pl:m3:perf","formaczas",5,5,11,33,"gruchnęły o podłogę","zdanie","gruchnęły","praet:pl:m3:perf","formaczas",3,3,7,19,"Grajkom instrumenty wypadły z rąk i gruchnęły o podłogę.","NKJP_1M_2002000202/morph_2-p/morph_2.14-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Szambelan odstawił kielich","zdanie","odstawił","praet:sg:m1:perf","formaczas",3,3,8,26,"przywarł do poręczy tronu","zdanie","przywarł","praet:sg:m1:perf","formaczas",4,4,8,25,"Szambelan odstawił kielich i przywarł do poręczy tronu.","NKJP_1M_2002000202/morph_2-p/morph_2.23-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Boguś mieszka tu","zdanie","mieszka","fin:sg:ter:imperf","formaczas",3,3,5,16,"pracuje","zdanie","pracuje","fin:sg:ter:imperf","formaczas",1,1,3,7,"Boguś mieszka tu i pracuje.","NKJP_1M_2002000000212/morph_9-p/morph_9.61-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Jacek znowu zaczął szaleć","zdanie","zaczął","praet:sg:m1:perf","formaczas",4,4,8,25,"na ponowne wezwanie dyspozytor znowu wysłał ""Apostoła""","zdanie","wysłał","praet:sg:m1:perf","formaczas",7,9,19,54,"Jacek znowu zaczął szaleć i na ponowne wezwanie dyspozytor znowu wysłał ""Apostoła"".","NKJP_1M_2002000000212/morph_6-p/morph_6.61-s",
"R","wdarły","praet:pl:m3:perf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"dym","fno","dym","subst:sg:nom:m3","formarzecz",1,1,1,3,"kurz","fno","kurz","subst:sg:nom:m3","formarzecz",1,1,1,4,"Usłyszeli brzęk szyb, dym i kurz wdarły się do pokoju; mapy i papiery poleciały na podłogę.","NKJP_1M_2002000160/morph_8-p/morph_8.72-s",
"R","poleciały","praet:pl:m3:perf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"mapy","fno","mapy","subst:pl:nom:f","formarzecz",1,1,2,4,"papiery","fno","papiery","subst:pl:nom:m3","formarzecz",1,1,3,7,"Usłyszeli brzęk szyb, dym i kurz wdarły się do pokoju; mapy i papiery poleciały na podłogę.","NKJP_1M_2002000160/morph_8-p/morph_8.72-s",
"L","zdawały","praet:pl:m3:imperf","formaczas","fwe","i","conj","fpt","fw","zdanie",2,"mniej straszne","fpt","straszne","adj:pl:nom:m3:pos","formaprzym",2,2,3,14,"bardziej odległe","fpt","odległe","adj:pl:nom:m3:pos","formaprzym",2,2,5,16,"W mieszkaniu Ringów zapanował nagle inny nastrój; warkot motorów i głosy dobiegające z ulicy zdawały się mniej straszne i bardziej odległe.","NKJP_1M_2002000160/morph_4-p/morph_4.61-s",
"R","zdawały","praet:pl:m3:imperf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"warkot motorów","fno","warkot","subst:sg:nom:m3","formarzecz",2,2,5,14,"głosy dobiegające z ulicy","fno","głosy","subst:pl:nom:m3","formarzecz",4,4,10,25,"W mieszkaniu Ringów zapanował nagle inny nastrój; warkot motorów i głosy dobiegające z ulicy zdawały się mniej straszne i bardziej odległe.","NKJP_1M_2002000160/morph_4-p/morph_4.61-s",
"L",";","interp","spójnik","zdanie","i","conj","zdanie","zdanie","zdanie",2,"podsunęła mężczyźnie krzesło","zdanie","podsunęła","praet:sg:f:perf","formaczas",3,3,9,28,"oświadczyła, że przyniesie coś do zjedzenia","zdanie","oświadczyła","praet:sg:f:perf","formaczas",6,7,12,43,"Berta była także wzruszona; podsunęła mężczyźnie krzesło i oświadczyła, że przyniesie coś do zjedzenia.","NKJP_1M_2002000160/morph_4-p/morph_4.38-s",
"L","autorów","subst:pl:acc:m1","formarzecz","fno","i","conj","fpt","fno","fno",2,"polskich","fpt","polskich","adj:pl:acc:m1:pos","formaprzym",1,1,2,8,"radzieckich","fpt","radzieckich","adj:pl:acc:m1:pos","formaprzym",1,1,3,11,"Pod koniec br. ukaże się w Moskwie tom studiów przygotowanych przez autorów polskich i radzieckich, poświęcony polskiej literaturze rewolucyjnej.","NKJP_1M_1202900137/morph_2-p/morph_2.50-s",
"L","indeksem","subst:sg:inst:m3","formarzecz","fno","i","conj","fno","fw","fno",2,"nazwisk","fno","nazwisk","subst:pl:gen:n","formarzecz",1,1,2,7,"tytułów","fno","tytułów","subst:pl:gen:m3","formarzecz",1,1,3,7,"Całość została opatrzona bibliografią oraz indeksem nazwisk i tytułów.","NKJP_1M_1202900137/morph_2-p/morph_2.28-s",
"L","wyciekał","praet:sg:m3:imperf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"olej","fno","olej","subst:sg:nom:m3","formarzecz",1,1,1,4,"płyn chłodzący","fno","płyn","subst:sg:nom:m3","formarzecz",2,2,4,14,"Ze stara wyciekał olej i płyn chłodzący, a przyczepa miała zdemontowany hamulec awaryjny.","NKJP_1M_1305000000612/morph_1-p/morph_1.58-s",
"L","pomiędzy","prep:inst","przyimek","fpm","i","conj","fno","fpm","fpm",2,"Polonią","fno","Polonią","subst:sg:inst:f","formarzecz",1,1,3,7,"Zawiszą","fno","Zawiszą","subst:sg:inst:f","formarzecz",1,1,3,7,"Zarząd BOZPN zapoznał się z informacją o wydarzeniach, jakie miały miejsce na stadionie Polonii podczas finałowego meczu o Puchar Polski pomiędzy Polonią i Zawiszą.","NKJP_1M_1305000001004/morph_1-p/morph_1.26-s",
"L","W","prep:loc:nwok","przyimek","fpm","i","conj","fno","fpm","fpm",2,"Konstancinie-Jeziornie","fno","Konstancinie-Jeziornie","subst:sg:loc:m3","formarzecz",1,1,7,22,"Spale","fno","Spale","subst:sg:loc:f","formarzecz",1,1,2,5,"W Konstancinie-Jeziornie i Spale przygotowują się piłkarskie reprezentacje do nadzwyczaj ważnych spotkań.","NKJP_1M_1305000000366/morph_1-p/morph_1.15-s",
"R","mogą","fin:pl:ter:imperf","formaczas","fwe","i","conj","fno","fno","zdanie",2,"ciekawość","fno","ciekawość","subst:sg:nom:f","formarzecz",1,1,3,9,"zainteresowanie sprawami seksu","fno","zainteresowanie","ger:sg:nom:n:perf:aff","formarzecz",3,3,12,30,"W kontekście tej wypowiedzi postawmy nieco szersze pytanie: Czy ciekawość i zainteresowanie sprawami seksu, pragnienia seksualne, które budzą się w młodym człowieku, mogą być ocenianie jako nieczyste lub złe?","NKJP_1M_3301000001/morph_16-p/morph_16.85-s",
"L","siłę","subst:sg:acc:f","formarzecz","fno","i","conj","fno","fno","fno",2,"fascynacji","fno","fascynacji","subst:sg:gen:f","formarzecz",1,1,4,10,"wzajemnego przyciągania siebie","fno","przyciągania","subst:sg:gen:n","formarzecz",3,3,10,30,"W tych pierwszych związkach nastolatki doświadczają smaku ludzkiej miłości, odkrywają siłę fascynacji i wzajemnego przyciągania siebie.","NKJP_1M_3301000001/morph_7-p/morph_7.39-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Czym jest akceptacja","zdanie","jest","fin:sg:ter:imperf","formaczas",3,3,6,20,"co ona oznacza","zdanie","oznacza","fin:sg:ter:imperf","formaczas",3,3,4,14,"Czym jest akceptacja i co ona oznacza?","NKJP_1M_3301000001/morph_9-p/morph_9.8-s",
"L","stanami","subst:pl:inst:m3","formarzecz","fno","i","conj","fno","fno","fno",2,"zniechęcenia","fno","zniechęcenia","subst:sg:gen:n","formarzecz",1,1,4,12,"depresji","fno","depresji","subst:sg:gen:f","formarzecz",1,1,3,8,"Za stanami zniechęcenia i depresji kryją się zwykle głębsze konflikty i problemy wewnętrzne, wyniesione głównie ze środowiska rodzinnego.","NKJP_1M_3301000001/morph_13-p/morph_13.62-s",
"L","kryją","fin:pl:ter:imperf","formaczas","fwe","i","conj","fno","fno","zdanie",2,"konflikty","fno","konflikty","subst:pl:nom:m3","formarzecz",1,1,3,9,"problemy wewnętrzne, wyniesione głównie ze środowiska rodzinnego","fno","problemy","subst:pl:nom:m3","formarzecz",7,8,21,64,"Za stanami zniechęcenia i depresji kryją się zwykle głębsze konflikty i problemy wewnętrzne, wyniesione głównie ze środowiska rodzinnego.","NKJP_1M_3301000001/morph_13-p/morph_13.62-s",
"L","klimat","subst:sg:nom:m3","formarzecz","fno","i","conj","fno","fno","fno",2,"zaufania","fno","zaufania","subst:sg:gen:n","formarzecz",1,1,3,8,"szczerości","fno","szczerości","subst:sg:gen:f","formarzecz",1,1,3,10,"Istotą rozmów o sprawach seksualnych jest klimat zaufania i szczerości.","NKJP_1M_3301000001/morph_17-p/morph_17.11-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Zbiegł po skarpie na oblodzony betonowy brzeg zalewu","zdanie","Zbiegł","praet:sg:m1:perf","formaczas",8,8,17,52,"zniknął pod wodą","zdanie","zniknął","praet:sg:m1:perf","formaczas",3,3,5,16,"Zbiegł po skarpie na oblodzony betonowy brzeg zalewu i zniknął pod wodą.","NKJP_1M_1305000001971/morph_1-p/morph_1.30-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,3,"Złapałem w radiu jakiś koncert","zdanie","Złapał~em","praet:sg:m1:perf~aglt:sg:pri:imperf:wok","formaczas",5,6,10,30,"dopiero ruszyłem","zdanie","ruszył~em","praet:sg:m1:perf~aglt:sg:pri:imperf:wok","formaczas",2,3,6,16,"Złapałem w radiu jakiś koncert, posłuchałem i dopiero ruszyłem.","NKJP_1M_MysliwskiTraktat/morph_3-p/morph_3.46-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Na szczęście któryś z bliżej stojących chłopaków podskoczył","zdanie","podskoczył","praet:sg:m1:perf","formaczas",8,8,17,59,"podtrzymał go","zdanie","podtrzymał","praet:sg:m1:perf","formaczas",2,2,4,13,"Na szczęście któryś z bliżej stojących chłopaków podskoczył i podtrzymał go.","NKJP_1M_MysliwskiTraktat/morph_8-p/morph_8.33-s",
"L","o","prep:acc","przyimek","fpm","i","conj","fno","fpm","fpm",2,"medale","fno","medale","subst:pl:acc:m3","formarzecz",1,1,3,6,"dolarowe premie","fno","premie","subst:pl:acc:f","formarzecz",2,2,6,15,"Drużynowymi finałami zakończona została w poniedziałek rywalizacja pływaków o medale i dolarowe premie w Igrzyskach Dobrej Woli.","NKJP_1M_1305000001354/morph_1-p/morph_1.18-s",
"L","była","praet:sg:f:imperf","formaczas","fwe","i","conj","fpt","fw","zdanie",2,"miękka","fpt","miękka","adj:sg:nom:f:pos","formaprzym",1,1,2,6,"ciepła","fpt","ciepła","adj:sg:nom:f:pos","formaprzym",1,1,2,6,"Na szczęście pościel, którą na nich położono, była miękka i ciepła.","NKJP_1M_2001000031/morph_1-p/morph_1.68-s",
"R","starały","praet:pl:f:imperf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"Margaret","fno","Margaret","subst:sg:nom:f","formarzecz",1,1,3,8,"Dorothy","fno","Dorothy","subst:sg:nom:f","formarzecz",1,1,3,7,"Bez wątpienia, Margaret i Dorothy starały się maksymalnie dostosować do nowej sytuacji, zachowywać się naturalnie, nie okazywać zdziwienia, choć wszystko wokół było tak absurdalnie zaskakujące i trudne.","NKJP_1M_2001000031/morph_1-p/morph_1.32-s",
"L","było","praet:sg:n:imperf","formaczas","fwe","i","conj","fpt","fpt","zdanie",2,"zaskakujące","fpt","zaskakujące","pact:sg:nom:n:imperf:aff","formaprzym",1,1,5,11,"trudne","fpt","trudne","adj:sg:nom:n:pos","formaprzym",1,1,2,6,"Bez wątpienia, Margaret i Dorothy starały się maksymalnie dostosować do nowej sytuacji, zachowywać się naturalnie, nie okazywać zdziwienia, choć wszystko wokół było tak absurdalnie zaskakujące i trudne.","NKJP_1M_2001000031/morph_1-p/morph_1.32-s",
"L","nie~tylko","conj~conj","spójnik","fpt","i","conj","fpt","fpt","fpt",2,"martyrologiczny","fpt","martyrologiczny","adj:sg:nom:m3:pos","formaprzym",1,1,6,15,"bezinteresowny","fpt","bezinteresowny","adj:sg:nom:m3:pos","formaprzym",1,1,6,14,"W okresie zaborów rodzi się patriotyzm nie tylko martyrologiczny i bezinteresowny, ale i zewnętrznoroszczeniowy.","NKJP_1M_3102000000105/morph_1-p/morph_1.16-s","tak"
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Shimada wyznaczył więc ludzi","zdanie","wyznaczył","praet:sg:m1:perf","formaczas",4,4,9,28,"za chwilę wnętrze góry poczęło błyskać upiornym światłem palników i ożywiło się znów koszmarną krzątaniną","zdanie","i","conj","spójnik",15,15,32,105,"Shimada wyznaczył więc ludzi i za chwilę wnętrze góry poczęło błyskać upiornym światłem palników i ożywiło się znów koszmarną krzątaniną.","NKJP_1M_2004000013/morph_4-p/morph_4.47-s",
"L","i","conj","spójnik","zdanie","i","conj","fwe","ff","zdanie",2,"poczęło błyskać upiornym światłem palników","fwe","poczęło","praet:sg:n:perf","formaczas",5,5,12,42,"ożywiło się znów koszmarną krzątaniną","fwe","ożywiło","praet:sg:n:perf","formaczas",5,5,12,37,"Shimada wyznaczył więc ludzi i za chwilę wnętrze góry poczęło błyskać upiornym światłem palników i ożywiło się znów koszmarną krzątaniną.","NKJP_1M_2004000013/morph_4-p/morph_4.47-s",
"L","trupów","subst:pl:gen:m2","formarzecz","fno","i","conj","fpt","fno","fno",2,"pływających w ciemności","fpt","pływających","pact:pl:gen:m2:imperf:aff","formaprzym",3,3,8,23,"ocierających się o siebie bokami","fpt","ocierających","pact:pl:gen:m2:imperf:aff","formaprzym",5,5,11,32,"Jemu też nie podobała się wizja wzdętych trupów pływających w ciemności i ocierających się o siebie bokami.","NKJP_1M_2004000013/morph_4-p/morph_4.26-s",
"L","z","prep:inst:nwok","przyimek","fpm","i","conj","fno","fpm","fpm",3,"fałszywą rejestracją","fno","rejestracją","subst:sg:inst:f","formarzecz",2,2,7,20,"zatartymi innymi cechami identyfikacyjnymi","fno","cechami","subst:pl:inst:f","formarzecz",4,4,17,42,"Jak wynika z uzyskanych informacji, podejrzany samochód to stary fiat 125p, prawdopodobnie składak, z fałszywą rejestracją, nieczytelnymi numerami silnika i zatartymi innymi cechami identyfikacyjnymi.","NKJP_1M_1305000000261/morph_1-p/morph_1.29-s",
"L","czwórboju","subst:sg:loc:m3","formarzecz","fno","i","conj","fno","fno","fno",2,"kobiet","fno","kobiet","subst:pl:gen:f","formarzecz",1,1,2,6,"mężczyzn","fno","mężczyzn","subst:pl:gen:m1","formarzecz",1,1,2,8,"Zupełnie nie udał się start naszej pięciobojowej młodzieży w mistrzostwach świata w czwórboju nowoczesnym kobiet i mężczyzn w szwedzkiej Uppsali.","NKJP_1M_1305000001355/morph_1-p/morph_1.21-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,3,"Nieustające relacje i komentarze dekonstruują brutalną fizyczność aktu terroru","zdanie","dekonstruują","fin:pl:ter:imperf","formaczas",9,9,27,78,"wprowadzają do powszechnego obiegu symbolicznego","zdanie","wprowadzają","fin:pl:ter:imperf","formaczas",5,5,16,48,"Nieustające relacje i komentarze dekonstruują brutalną fizyczność aktu terroru, przepuszczają ją przez kod kultury i wprowadzają do powszechnego obiegu symbolicznego.","NKJP_1M_2004000004/morph_1-p/morph_1.75-s",
"R","dekonstruują","fin:pl:ter:imperf","formaczas","fwe","i","conj","fno","fw","zdanie",2,"Nieustające relacje","fno","relacje","subst:pl:nom:f","formarzecz",2,2,7,19,"komentarze","fno","komentarze","subst:pl:nom:m3","formarzecz",1,1,4,10,"Nieustające relacje i komentarze dekonstruują brutalną fizyczność aktu terroru, przepuszczają ją przez kod kultury i wprowadzają do powszechnego obiegu symbolicznego.","NKJP_1M_2004000004/morph_1-p/morph_1.75-s",
"L","Leżała","praet:sg:f:imperf","formaczas","fwe","i","conj","fpt","fl","zdanie",3,"przykryta kocami","fpt","przykryta","ppas:sg:nom:f:perf:aff","formaprzym",2,2,6,16,"wymizerowana","fpt","wymizerowana","adj:sg:nom:f:pos","formaprzym",1,1,6,12,"Leżała na łóżku, przykryta kocami, blada i wymizerowana.","NKJP_1M_2002000175/morph_10-p/morph_10.11-s",
0,,,,,"i","conj","zdanie","wypowiedzenie",,2,"Otworzyła oczy","zdanie","Otworzyła","praet:sg:f:perf","formaczas",2,2,4,14,"uśmiechnęła się","zdanie","uśmiechnęła","praet:sg:f:perf","formaczas",2,2,4,15,"Otworzyła oczy i uśmiechnęła się.","NKJP_1M_2002000175/morph_10-p/morph_10.23-s",
"L","wydarzeń","subst:pl:gen:n","formarzecz","fno","i","conj","fpt","fno","fno",2,"sportowych","fpt","sportowych","adj:pl:gen:n:pos","formaprzym",1,1,3,10,"kulturalnych","fpt","kulturalnych","adj:pl:gen:n:pos","formaprzym",1,1,4,12,"W ciągu 6 lat zakazane zostanie sponsorowanie przez firmy tytoniowe wydarzeń sportowych i kulturalnych.","NKJP_1M_1305000001070/morph_1-p/morph_1.56-s",
"L","z","prep:inst:nwok","przyimek","fpm","i","conj","fno","fpm","fpm",2,"oddziałami CBŚ we wspomnianych miastach","fno","oddziałami","subst:pl:inst:m3","formarzecz",5,5,11,39,"Urzędami Kontroli Skarbowej","fno","Urzędami","subst:pl:inst:m3","formarzecz",3,3,9,27,"Prokuratura Apelacyjna współpracuje w tej sprawie z oddziałami CBŚ we wspomnianych miastach i Urzędami Kontroli Skarbowej.","NKJP_1M_1305000000129/morph_1-p/morph_1.51-s",
